Group #,Content Hash,Why Duplicate?,Original Response ID,Original Status,Original Created Date,Original Start Time,Original End Time,Original Duration (seconds),Original # of Questions Answered,Original GPS Location,Original Has Audio,Duplicate Response ID,Duplicate Status (Now Abandoned),Duplicate Created Date,Duplicate Start Time,Duplicate End Time,Duplicate Duration (seconds),Duplicate # of Questions Answered,Duplicate GPS Location,Duplicate Has Audio,Time Difference (minutes),All Fields Match?,Evidence of Duplication
791,973ea4dccedbb7b2,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",d375a562-5cba-46fa-a790-893db5718507,Pending_Approval,"Jan 3, 2026, 05:00 AM",01:36:45 PM,01:43:50 PM,424,26,"22.5980, 88.3629",Yes,013a2044-f281-4e36-9907-54863a72f40b,Rejected → abandoned,"Jan 3, 2026, 06:52 AM",01:36:45 PM,01:43:50 PM,424,26,"22.5980, 88.3629",Yes,112,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
792,9742049715993319,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",9beee0d9-7107-436c-ac95-45e10f06388c,Pending_Approval,"Dec 31, 2025, 01:13 PM",08:06:19 AM,08:10:23 AM,243,27,"23.6717, 86.9708",Yes,5750c90e-d75d-4ea9-9c7d-3d51bf16a03c,Rejected → abandoned,"Dec 31, 2025, 01:19 PM",08:06:19 AM,08:10:23 AM,243,27,"23.6717, 86.9708",Yes,7,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
793,975d360773fa3f23,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",a78b7177-5417-4ad5-8d88-865d5b2baa6f,Pending_Approval,"Jan 3, 2026, 05:05 PM",10:36:11 AM,10:42:40 AM,389,27,"23.6483, 88.5295",Yes,f5e769c3-ea99-46ff-b652-e9b8fb49ddbb,Rejected → abandoned,"Jan 3, 2026, 06:00 PM",10:36:11 AM,10:42:40 AM,389,27,"23.6483, 88.5295",Yes,55,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
794,97872cc2e0866c0b,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",3e5f9990-f66b-4327-9bbb-03ac3813b081,Pending_Approval,"Dec 30, 2025, 11:58 AM",08:21:03 AM,08:25:00 AM,236,27,"22.8807, 88.0242",Yes,04b63c99-58e7-4640-815e-91a6e86eb7af,Rejected → abandoned,"Dec 30, 2025, 11:58 AM",08:21:03 AM,08:25:00 AM,236,27,"22.8807, 88.0242",Yes,0,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
795,979ba577b086d663,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",cdbd40e5-967d-47fd-b19a-3bca8f7ac9c6,Pending_Approval,"Dec 30, 2025, 06:05 AM",10:59:44 AM,11:05:33 AM,349,27,"26.7651, 88.4476",Yes,41546f71-4ece-48b6-a34a-7b9ce90efaaa,Rejected → abandoned,"Dec 30, 2025, 06:11 AM",10:59:44 AM,11:05:33 AM,349,27,"26.7651, 88.4476",Yes,6,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
796,97a6c7c62d4f9c93,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",4723505a-bef5-4503-8857-2aac3743e35a,Pending_Approval,"Jan 3, 2026, 08:45 AM",06:42:54 AM,06:47:33 AM,279,27,"23.2192, 88.5041",Yes,8a844599-05eb-47a4-a967-9243d5ebaf08,Rejected → abandoned,"Jan 2, 2026, 08:48 AM",06:42:54 AM,06:47:33 AM,279,27,"23.2192, 88.5041",No,-1437,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
797,97f5b378ad232207,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",d881bbfb-e3cc-4fcb-82b3-07745bd6492c,Pending_Approval,"Jan 3, 2026, 09:08 AM",08:51:42 AM,08:56:14 AM,272,26,N/A,No,faa12e8f-18ab-412e-b8d3-be343572d3ef,Rejected → abandoned,"Jan 3, 2026, 09:12 AM",08:51:42 AM,08:56:14 AM,272,26,N/A,Yes,4,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Content Hash (Digital Fingerprint)
798,987dd811b1a87e07,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",c4c27a8a-bc6b-42b6-bd2b-bbe87d8dd6a3,Pending_Approval,"Jan 2, 2026, 06:10 AM",01:29:13 PM,01:33:18 PM,245,27,"25.9658, 88.0170",Yes,c0264faf-a444-4ad4-90a1-4b2ea5760d0d,Rejected → abandoned,"Jan 2, 2026, 06:33 AM",01:29:13 PM,01:33:18 PM,245,27,"25.9658, 88.0170",Yes,22,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
799,989dd486a1d4f726,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",9b8192d6-e242-47bc-9d47-d32eb7014f0d,Pending_Approval,"Jan 2, 2026, 06:36 AM",01:37:25 PM,01:43:35 PM,370,27,"25.9528, 87.8721",Yes,bef8b306-511d-482b-a6c9-01316c86db9a,Rejected → abandoned,"Jan 3, 2026, 06:36 AM",01:37:25 PM,01:43:35 PM,370,27,"25.9528, 87.8721",Yes,1441,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
800,992d72374f0f36d4,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",d950fed3-66b1-44bf-a9dc-35dc9183f890,Rejected,"Dec 27, 2025, 12:57 PM",12:49:39 PM,12:55:33 PM,353,27,"23.0026, 88.8166",No,736b75c4-2c51-4ea8-a19f-c4600962d6a6,Rejected → abandoned,"Dec 27, 2025, 01:01 PM",12:49:39 PM,12:55:33 PM,353,27,"23.0026, 88.8166",Yes,4,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
801,99a829ef8ef9cce9,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",80215b8f-b1c8-4944-b714-1cfbc3856745,Pending_Approval,"Jan 2, 2026, 06:42 AM",11:47:13 AM,11:51:19 AM,245,27,"23.6723, 86.9694",Yes,f10208f2-f127-4a21-91e6-e47ea28ddeb5,Rejected → abandoned,"Jan 2, 2026, 06:45 AM",11:47:13 AM,11:51:19 AM,245,27,"23.6723, 86.9694",Yes,3,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
802,99b1da3cba68a81e,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",7476d449-adee-4022-851c-c9e06a7109d8,Pending_Approval,"Jan 1, 2026, 07:24 AM",05:34:30 AM,05:39:39 AM,309,27,"22.0368, 87.8945",Yes,3064b04e-4134-4aa3-839e-cee39dada36d,Rejected → abandoned,"Jan 1, 2026, 09:58 AM",05:34:30 AM,05:39:39 AM,309,27,"22.0368, 87.8945",Yes,154,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
803,9a2295306bbb5d5d,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",e4191ac4-54a5-42c4-b2ad-5ed209e0abfe,Pending_Approval,"Dec 29, 2025, 12:42 PM",03:45:49 AM,03:51:48 AM,359,27,"22.5976, 88.3623",Yes,bafd200f-2706-4897-af68-5fdbbf2a9384,Rejected → abandoned,"Dec 29, 2025, 04:21 AM",03:45:49 AM,03:51:48 AM,359,27,"22.5976, 88.3623",No,-501,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
804,9a23fe461a8b10f8,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",846651b3-fb69-4608-ba02-061de9ca3e8d,Pending_Approval,"Dec 28, 2025, 02:54 AM",11:30:53 AM,11:35:34 AM,280,27,"22.7734, 88.3998",Yes,29637422-3722-4b81-a518-081a8fb60cc8,Rejected → abandoned,"Dec 31, 2025, 10:45 AM",11:30:53 AM,11:35:34 AM,280,27,"22.7734, 88.3998",Yes,4791,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
805,9a2a383a8b0045c1,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",43646551-6faa-49c9-8600-37bf04f991ea,Pending_Approval,"Dec 26, 2025, 12:56 PM",07:00:32 AM,07:04:57 AM,265,27,"23.2520, 87.4661",Yes,86e7b86a-dc62-4c24-b8fd-7705dbcf4189,Rejected → abandoned,"Dec 27, 2025, 01:30 PM",07:00:32 AM,07:04:57 AM,265,27,"23.2520, 87.4661",Yes,1474,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
806,9a395bfd7765d1f2,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",2312d11b-9234-4be1-a10f-200a4dd946ea,Pending_Approval,"Dec 30, 2025, 11:04 AM",10:21:21 AM,10:25:18 AM,236,27,"24.8906, 88.0152",Yes,7b327a96-7c83-40e6-b8ee-1b7c703a6a49,Rejected → abandoned,"Dec 30, 2025, 11:08 AM",10:21:21 AM,10:25:18 AM,236,27,"24.8906, 88.0152",Yes,4,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
807,9ad9d8cbf196ff54,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",03fe4b3a-5b30-4ea4-af90-8d90cf3086b6,Pending_Approval,"Jan 1, 2026, 06:46 AM",02:33:41 PM,02:38:26 PM,284,27,"22.2562, 87.2346",Yes,e1a948b1-cc46-4305-a3a6-8f2dda353fdb,Rejected → abandoned,"Jan 1, 2026, 06:48 AM",02:33:41 PM,02:38:26 PM,284,27,"22.2562, 87.2346",Yes,2,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
808,9b444b382bf7cfa4,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",7429a948-d354-4c71-97e3-d754a4884cf4,Pending_Approval,"Dec 29, 2025, 12:52 PM",01:16:38 PM,01:21:15 PM,276,27,"26.7064, 88.4664",Yes,b7f238c3-3be8-448c-b51a-b3f872253f9e,Rejected → abandoned,"Dec 26, 2025, 01:53 PM",01:16:38 PM,01:21:15 PM,276,27,"26.7064, 88.4664",No,-4259,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
809,9b4a11c5bf5ec94b,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",a15e9ea3-1a4f-4812-9c83-e47c6f99db49,Pending_Approval,"Dec 28, 2025, 04:18 AM",11:13:39 AM,11:19:34 AM,355,26,"21.8549, 87.5482",Yes,b8033937-d312-4f00-b303-69ffaa472898,Rejected → abandoned,"Dec 27, 2025, 11:23 AM",11:13:39 AM,11:19:34 AM,355,26,"21.8549, 87.5482",No,-1015,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
810,9be7c40921b985cf,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",6cdd3805-8a1d-47b1-a4b7-94ed21faa49e,Rejected,"Dec 30, 2025, 11:47 AM",01:13:41 PM,01:26:46 PM,785,27,"23.0117, 88.4119",No,eda61b24-29d2-40fd-9527-9ad5563f6e5b,Rejected → abandoned,"Dec 31, 2025, 06:44 AM",01:13:41 PM,01:26:46 PM,785,27,"23.0117, 88.4119",Yes,1137,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
811,9c258cce5f0791fe,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",d5235def-0850-42c3-9d54-83fbe979e1db,Pending_Approval,"Jan 2, 2026, 11:31 AM",09:45:35 AM,09:49:52 AM,256,27,"23.6890, 86.9307",Yes,73730344-2a55-4f7d-a260-7f3bf3c97ca5,Rejected → abandoned,"Jan 3, 2026, 03:04 AM",09:45:35 AM,09:49:52 AM,256,27,"23.6890, 86.9307",Yes,934,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
812,9c4848831b3fc192,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",0c773e13-fda8-48bd-913b-022d06b8a6ef,Pending_Approval,"Jan 1, 2026, 01:45 PM",01:37:27 PM,01:43:37 PM,369,27,"25.9528, 87.8721",Yes,55fe7031-f81b-4d65-8b43-571b586248da,Rejected → abandoned,"Jan 1, 2026, 01:48 PM",01:37:27 PM,01:43:37 PM,369,27,"25.9528, 87.8721",Yes,3,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
813,9ca9ce2acc450877,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",af14f1bd-4581-4b69-922b-5075231c7a1f,Pending_Approval,"Dec 27, 2025, 10:56 AM",08:56:05 AM,09:01:00 AM,295,27,"23.3115, 88.6728",Yes,acd9d84d-66a2-4765-9fc1-30fb577a32bc,Rejected → abandoned,"Dec 27, 2025, 10:46 AM",08:56:05 AM,09:01:00 AM,295,27,"23.3115, 88.6728",No,-10,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
814,9cc960ba66954d13,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",ae224cd0-c7b8-4b36-8724-37b6f49f3823,Pending_Approval,"Dec 31, 2025, 07:41 AM",07:31:23 AM,07:39:39 AM,495,27,"26.5480, 88.7123",Yes,788e2317-215a-4a35-a535-b71879921837,Rejected → abandoned,"Dec 31, 2025, 07:42 AM",07:31:23 AM,07:39:39 AM,495,27,"26.5480, 88.7123",Yes,1,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
815,9cd0a164d790d5cf,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",1f8fad31-264a-4ba7-b623-81c0b7886aea,Pending_Approval,"Jan 4, 2026, 09:08 AM",06:49:48 AM,06:53:46 AM,238,25,N/A,Yes,f23de3de-337c-4506-8251-acdbd169a559,Rejected → abandoned,"Jan 4, 2026, 09:10 AM",06:49:48 AM,06:53:46 AM,238,25,N/A,Yes,1,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Audio Status; Same Content Hash (Digital Fingerprint)
816,9d3baf40783fb09b,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",cccd94fd-da04-4f97-82ca-cbf843cdb30c,Pending_Approval,"Dec 29, 2025, 03:05 AM",11:18:52 AM,11:25:37 AM,405,27,"26.7025, 88.3218",Yes,8ec62041-9c86-4373-937c-5170b2135087,Rejected → abandoned,"Dec 29, 2025, 02:39 AM",11:18:52 AM,11:25:37 AM,405,27,"26.7025, 88.3218",No,-26,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
817,9d61430588e3a381,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",bccb5ecf-0419-4917-a053-0c25add2d1d4,Rejected,"Dec 31, 2025, 01:39 PM",08:44:31 AM,08:49:31 AM,299,27,"25.2151, 87.9294",Yes,31276dce-132c-4e75-932e-b175c81d1780,Rejected → abandoned,"Jan 3, 2026, 07:20 AM",08:44:31 AM,08:49:31 AM,299,27,"25.2151, 87.9294",Yes,3941,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
818,9e28daa69271a86b,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",404a38bb-ff4d-4fdb-b11b-7cbe5cbc537d,Pending_Approval,"Dec 31, 2025, 11:18 AM",10:52:01 AM,10:55:01 AM,180,27,"22.1598, 87.2468",Yes,fa0a0924-f387-48f9-a6bf-5ee73ead9933,Rejected → abandoned,"Dec 31, 2025, 01:30 PM",10:52:01 AM,10:55:01 AM,180,27,"22.1598, 87.2468",Yes,132,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
819,9e4c4c640d4e7f23,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",807c5240-7a3e-4510-ac64-cca250c3273a,Pending_Approval,"Dec 28, 2025, 01:58 AM",01:10:23 PM,01:16:58 PM,395,27,"22.5334, 87.6024",Yes,12352487-9ab1-4b38-80c6-919d409e5074,Rejected → abandoned,"Dec 28, 2025, 01:55 AM",01:10:23 PM,01:16:58 PM,395,27,"22.5334, 87.6024",No,-3,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
820,9e6600961a8c08bb,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",a4d43acb-78bc-4c50-9ee5-c5ae3665b275,Pending_Approval,"Dec 29, 2025, 06:23 AM",07:18:27 AM,07:24:37 AM,370,27,"26.7274, 88.4515",Yes,7ca897c2-a2af-4050-a609-2e7fc6295e33,Rejected → abandoned,"Dec 28, 2025, 10:26 AM",07:18:27 AM,07:24:37 AM,370,27,"26.7274, 88.4515",No,-1197,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
821,9e868b9b60266a9a,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",2b606270-e133-43d0-9565-bb341b364227,Pending_Approval,"Dec 23, 2025, 07:32 AM",07:18:44 AM,07:24:09 AM,325,27,N/A,Yes,2094b6c6-091a-46f1-b64a-71d3fcc14b2b,Rejected → abandoned,"Dec 23, 2025, 07:30 AM",07:18:44 AM,07:24:09 AM,325,27,N/A,No,-2,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Content Hash (Digital Fingerprint)
822,9ea4f112d1a1f204,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",5a8e1b2f-903b-4e79-8893-add485e513e7,Rejected,"Dec 29, 2025, 06:09 PM",06:02:20 PM,06:08:37 PM,377,28,N/A,Yes,36878d6d-3394-4d13-8f73-14090a70e22e,Rejected → abandoned,"Dec 30, 2025, 03:39 AM",06:02:20 PM,06:08:37 PM,377,28,N/A,Yes,570,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Audio Status; Same Content Hash (Digital Fingerprint)
823,9f14f9c0904b9d42,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",9863bfb6-7849-4133-b890-c97edc55af8a,Pending_Approval,"Jan 2, 2026, 01:31 PM",12:43:56 PM,12:47:20 PM,203,27,"22.8822, 88.0209",Yes,f2803c27-628e-4724-a4d7-e398ba356aae,Rejected → abandoned,"Jan 2, 2026, 01:35 PM",12:43:56 PM,12:47:20 PM,203,27,"22.8822, 88.0209",Yes,4,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
824,9f18beb4c8644e81,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",39049175-c645-486f-b592-fde3600ed17c,Pending_Approval,"Jan 2, 2026, 06:03 AM",01:32:25 PM,01:38:00 PM,335,27,"26.7802, 88.4126",Yes,b5570354-df84-48c9-a747-c5bf87e78540,Rejected → abandoned,"Jan 1, 2026, 01:44 PM",01:32:25 PM,01:38:00 PM,335,27,"26.7802, 88.4126",No,-979,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
825,9f30d4580ca89987,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",eb46f1ea-7b04-4c33-a182-0dcae8f62430,Pending_Approval,"Jan 2, 2026, 06:31 AM",09:37:07 AM,09:41:34 AM,266,27,"22.7671, 88.3740",Yes,68e05a9d-125b-4297-86d7-0ad32f0d3f83,Rejected → abandoned,"Jan 2, 2026, 06:57 AM",09:37:07 AM,09:41:34 AM,266,27,"22.7671, 88.3740",Yes,26,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
826,9f4983d90a69ca4c,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",0a93504a-d267-4ca8-9cae-68f0157c3210,Pending_Approval,"Dec 29, 2025, 04:19 AM",07:05:56 AM,07:13:14 AM,438,27,"22.5656, 88.3657",Yes,fc4b487f-c329-4591-b7d8-095b8df19e84,Rejected → abandoned,"Dec 28, 2025, 10:33 AM",07:05:56 AM,07:13:14 AM,438,27,"22.5656, 88.3657",No,-1065,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
827,9f75dfa95517fd48,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",b58e4cf2-26ba-4f56-8bbf-94878128d536,Pending_Approval,"Dec 30, 2025, 10:59 AM",07:20:05 AM,07:23:49 AM,224,26,"22.8431, 88.1205",Yes,d96cdaee-e5e4-4615-b56c-2c5a0094b953,Rejected → abandoned,"Dec 30, 2025, 10:59 AM",07:20:05 AM,07:23:49 AM,224,26,"22.8431, 88.1205",Yes,0,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
828,9fa69f540332ec4c,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",2296253b-d8c4-42b0-8225-a15de0e6c4c2,Pending_Approval,"Jan 3, 2026, 06:09 AM",05:10:21 AM,05:15:23 AM,302,27,"22.3596, 88.6162",Yes,efc1fcb9-3587-4a65-beee-60a527ecf598,Rejected → abandoned,"Jan 3, 2026, 06:16 AM",05:10:21 AM,05:15:23 AM,302,27,"22.3596, 88.6162",Yes,8,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
829,9fa71dd16c807040,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",6496289c-b9f0-4dd9-ba89-9ae2377494a9,Pending_Approval,"Dec 30, 2025, 11:16 AM",08:42:38 AM,08:48:45 AM,367,27,"23.7887, 87.3786",Yes,dcfa51aa-1623-4808-820a-4e2d9f587410,Rejected → abandoned,"Dec 30, 2025, 01:19 PM",08:42:38 AM,08:48:45 AM,367,27,"23.7887, 87.3786",Yes,122,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
830,9fa822b3af0ffea1,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",67021785-ee18-4752-bbc4-07e2a83399e2,Pending_Approval,"Dec 29, 2025, 11:11 AM",10:48:23 AM,10:54:32 AM,369,27,"21.8597, 87.5441",Yes,a40a5139-92e1-4da4-aac7-6ecdde712886,Rejected → abandoned,"Dec 29, 2025, 11:06 AM",10:48:23 AM,10:54:32 AM,369,27,"21.8597, 87.5441",No,-5,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
831,9fe073047fee5dda,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",1f357176-7fc6-428b-8d58-2f6a3478c286,Pending_Approval,"Dec 28, 2025, 12:49 PM",05:55:51 AM,06:05:15 AM,564,27,"23.1899, 88.5980",No,d8e38bff-1e67-4548-84e1-45ad21ae9670,Rejected → abandoned,"Jan 4, 2026, 02:48 AM",05:55:51 AM,06:05:15 AM,564,27,"23.1899, 88.5980",No,9479,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
832,a019f8c985fe6ab1,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",6b77e2f3-7a72-498f-b83a-c057d6d6545e,Pending_Approval,"Jan 2, 2026, 06:26 AM",05:34:31 AM,05:39:40 AM,308,27,N/A,Yes,a44fd2e3-0550-4c31-872d-a994387a7429,Rejected → abandoned,"Jan 2, 2026, 06:34 AM",05:34:31 AM,05:39:40 AM,308,27,N/A,Yes,8,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Audio Status; Same Content Hash (Digital Fingerprint)
833,a020a5c53942ccf0,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",203e9832-269e-4a33-92c7-deeedc5bb482,Pending_Approval,"Dec 31, 2025, 10:20 AM",09:40:21 AM,09:47:06 AM,405,26,"23.6587, 87.6989",Yes,93160b8a-c6eb-493e-a1d8-4e536acd7d67,Rejected → abandoned,"Dec 31, 2025, 10:26 AM",09:40:21 AM,09:47:06 AM,405,26,"23.6587, 87.6989",Yes,6,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
834,a0a4151cd04baac6,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",55e1c2b3-cdc0-41cb-bcae-99b1c21189f2,Pending_Approval,"Jan 3, 2026, 05:24 PM",12:40:45 PM,12:44:38 PM,233,27,"22.8819, 88.0211",No,d2cdd0f4-e1df-4664-8a47-6ba73e7fcd4d,Rejected → abandoned,"Jan 3, 2026, 05:27 PM",12:40:45 PM,12:44:38 PM,233,27,"22.8819, 88.0211",Yes,3,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
